GeneID	locus	sample_1	sample_2	status	value_1	value_2	log2FC	test_stat	p_value	q_value	significant
Zt77213	chromosome_12:237082-240563	ipo323	myco56	OK	34.8995	33.564	-0.0562924	-0.0953407	0.93115	0.99889	no
Zt77226	chromosome_12:254005-256080	ipo323	myco56	OK	77.3173	61.5874	-0.328157	-0.545537	0.6172	0.99889	no
Zt66253	chromosome_1:3047383-3048678	ipo323	myco56	OK	87.7587	76.1755	-0.204215	-0.372174	0.7506	0.99889	no
Zt77228	chromosome_12:257670-258598	ipo323	myco56	OK	93.1723	64.3838	-0.533204	-1.03523	0.41395	0.99889	no
Zt77247	chromosome_12:293401-294195	ipo323	myco56	OK	260.507	262.698	0.0120821	0.026319	0.9842	0.99889	no
Zt77248	chromosome_12:296587-297255	ipo323	myco56	OK	2.32173	2.97046	0.355489	0.443173	0.7757	0.99889	no
Zt77251	chromosome_12:297776-298591	ipo323	myco56	OK	266.524	189.723	-0.490366	-1.03912	0.4519	0.99889	no
Zt77261	chromosome_12:317423-318996	ipo323	myco56	OK	67.6824	61.6548	-0.134568	-0.238679	0.84015	0.99889	no
Zt77269	chromosome_12:353807-355909	ipo323	myco56	OK	117.33	110.473	-0.0868818	-0.139893	0.8969	0.99889	no
Zt77273	chromosome_12:364698-365403	ipo323	myco56	OK	120.54	114.619	-0.0726718	-0.166162	0.9104	0.99889	no
Zt77280	chromosome_12:374881-376649	ipo323	myco56	OK	58.726	72.1926	0.297854	0.522775	0.6422	0.99889	no
Zt77282	chromosome_12:378014-378847	ipo323	myco56	OK	40.0994	10.2264	-1.97128	-3.43504	0.0214	0.458991	no
Zt77304	chromosome_12:434095-437508	ipo323	myco56	OK	15.4982	17.2931	0.15809	0.25527	0.8053	0.99889	no
Zt77308	chromosome_12:438802-442618	ipo323	myco56	OK	20.4876	47.9659	1.22726	1.94057	0.0683	0.883156	no
Zt77312	chromosome_12:452442-456987	ipo323	myco56	OK	8.9766	10.6248	0.24319	0.380249	0.71405	0.99889	no
Zt77320	chromosome_12:484785-486673	ipo323	myco56	OK	102.734	132.395	0.365932	0.609807	0.5876	0.99889	no
Zt77324	chromosome_12:492124-494004	ipo323	myco56	OK	399.02	524.055	0.393259	0.55204	0.6258	0.99889	no
Zt77325	chromosome_12:497778-498603	ipo323	myco56	OK	613.759	492.88	-0.316438	-0.66477	0.6562	0.99889	no
Zt66265	chromosome_1:3062563-3064732	ipo323	myco56	OK	12.8795	31.3912	1.28528	2.08344	0.0612	0.83594	no
Zt77337	chromosome_12:526250-527900	ipo323	myco56	OK	84.8069	86.7147	0.032094	0.0552561	0.96035	0.99889	no
Zt77354	chromosome_12:563279-564244	ipo323	myco56	OK	3231.82	2948.44	-0.132392	-0.189721	0.8871	0.99889	no
Zt77359	chromosome_12:574952-577221	ipo323	myco56	OK	78.6365	86.7647	0.14191	0.247175	0.831	0.99889	no
Zt77366	chromosome_12:578794-579953	ipo323	myco56	OK	79.1485	81.8215	0.0479172	0.0895621	0.93975	0.99889	no
Zt77372	chromosome_12:582073-584951	ipo323	myco56	OK	36.9345	48.2837	0.386565	0.636238	0.55255	0.99889	no
Zt77377	chromosome_12:592501-594966	ipo323	myco56	OK	86.1986	123.743	0.521609	0.792095	0.4664	0.99889	no
Zt77395	chromosome_12:648901-650384	ipo323	myco56	OK	88.3574	74.7827	-0.240648	-0.424081	0.71265	0.99889	no
Zt77396	chromosome_12:651358-652843	ipo323	myco56	OK	136.476	133.631	-0.0303935	-0.0527094	0.9628	0.99889	no
Zt77404	chromosome_12:719495-722345	ipo323	myco56	OK	29.8293	36.794	0.302743	0.502213	0.63895	0.99889	no
Zt77425	chromosome_12:752713-754271	ipo323	myco56	OK	17.8921	19.418	0.118072	0.192657	0.8711	0.99889	no
Zt77431	chromosome_12:772319-773464	ipo323	myco56	OK	101.465	73.1274	-0.472495	-0.890834	0.46625	0.99889	no
Zt77435	chromosome_12:793749-795398	ipo323	myco56	OK	437.774	400.468	-0.128498	-0.202349	0.86435	0.99889	no
Zt66273	chromosome_1:3091385-3094613	ipo323	myco56	OK	34.4459	45.0837	0.388272	0.627192	0.55305	0.99889	no
Zt77442	chromosome_12:821451-822208	ipo323	myco56	OK	104.867	111.172	0.0842281	0.184675	0.8978	0.99889	no
Zt77447	chromosome_12:831478-834625	ipo323	myco56	OK	94.8837	63.725	-0.5743	-0.876601	0.41295	0.99889	no
Zt77474	chromosome_12:895763-897566	ipo323	myco56	OK	98.7184	96.36	-0.0348844	-0.0588029	0.95745	0.99889	no
Zt77482	chromosome_12:926798-927841	ipo323	myco56	OK	96.32	87.869	-0.132482	-0.253509	0.83585	0.99889	no
Zt77491	chromosome_12:940369-941314	ipo323	myco56	OK	136.185	144.059	0.081093	0.164663	0.8967	0.99889	no
Zt66280	chromosome_1:3099133-3100304	ipo323	myco56	OK	243.5	235.514	-0.0481113	-0.0828783	0.94465	0.99889	no
Zt77495	chromosome_12:941747-943754	ipo323	myco56	OK	96.5279	85.7041	-0.171581	-0.281478	0.7986	0.99889	no
Zt77496	chromosome_12:950393-951510	ipo323	myco56	OK	92.9502	86.9356	-0.0965119	-0.181772	0.87925	0.99889	no
Zt77501	chromosome_12:955198-956085	ipo323	myco56	OK	15.7005	14.7037	-0.0946332	-0.157555	0.90715	0.99889	no
Zt77508	chromosome_12:973935-976582	ipo323	myco56	OK	40.6532	45.2823	0.15558	0.258261	0.8091	0.99889	no
Zt66283	chromosome_1:3103183-3105207	ipo323	myco56	OK	80.6212	104.173	0.369753	0.62236	0.58145	0.99889	no
Zt77528	chromosome_12:1041145-1042486	ipo323	myco56	OK	62.6073	71.3311	0.1882	0.344087	0.7741	0.99889	no
Zt77532	chromosome_12:1065648-1066827	ipo323	myco56	OK	59.1799	54.4651	-0.119774	-0.220368	0.84955	0.99889	no
Zt77535	chromosome_12:1078014-1079937	ipo323	myco56	OK	94.0656	80.997	-0.215798	-0.36221	0.74395	0.99889	no
Zt77545	chromosome_12:1096636-1098305	ipo323	myco56	OK	48.4483	43.7404	-0.147479	-0.258547	0.82165	0.99889	no
Zt77548	chromosome_12:1101875-1102501	ipo323	myco56	OK	76.468	139.864	0.871101	1.99194	0.19735	0.99889	no
Zt77560	chromosome_12:1156661-1157607	ipo323	myco56	OK	86.577	85.5487	-0.0172388	-0.0347377	0.9793	0.99889	no
Zt77587	chromosome_12:1258247-1260523	ipo323	myco56	OK	36.9435	27.1169	-0.446131	-0.752759	0.4981	0.99889	no
Zt66294	chromosome_1:3144609-3145762	ipo323	myco56	OK	53.5423	15.3187	-1.80538	-3.12161	0.0162	0.389206	no
Zt77604	chromosome_12:1334337-1335167	ipo323	myco56	OK	163.366	110.236	-0.567515	-1.21409	0.3851	0.99889	no
Zt77616	chromosome_12:1356113-1359309	ipo323	myco56	OK	53.884	52.7952	-0.0294502	-0.0463822	0.96785	0.99889	no
Zt77625	chromosome_12:1364332-1365364	ipo323	myco56	OK	133.417	123.253	-0.114325	-0.21666	0.85575	0.99889	no
Zt77629	chromosome_12:1372158-1372873	ipo323	myco56	OK	378.858	367.692	-0.0431566	-0.0986267	0.9465	0.99889	no
Zt77635	chromosome_12:1387525-1389581	ipo323	myco56	OK	244.558	136.71	-0.839064	-1.30459	0.2546	0.99889	no
Zt77642	chromosome_12:1401395-1403876	ipo323	myco56	OK	70.0666	62.9001	-0.155665	-0.251899	0.8161	0.99889	no
Zt77647	chromosome_12:1415677-1418242	ipo323	myco56	OK	31.0332	32.5276	0.0678487	0.113861	0.9166	0.99889	no
Zt66305	chromosome_1:3176774-3180005	ipo323	myco56	OK	74.4748	72.9269	-0.0303012	-0.0454381	0.9648	0.99889	no
Zt66328	chromosome_1:3233444-3234409	ipo323	myco56	OK	98.4299	113.932	0.211003	0.423801	0.7461	0.99889	no
Zt66333	chromosome_1:3249336-3250341	ipo323	myco56	OK	139.65	148.911	0.0926374	0.179292	0.8818	0.99889	no
Zt66346	chromosome_1:3258565-3260830	ipo323	myco56	OK	38.7767	45.3589	0.226193	0.382477	0.733	0.99889	no
Zt66364	chromosome_1:3283959-3287326	ipo323	myco56	OK	45.0699	41.3618	-0.123865	-0.196757	0.8506	0.99889	no
Zt66368	chromosome_1:3287438-3288868	ipo323	myco56	OK	69.1335	131.016	0.922287	1.64861	0.16635	0.99889	no
Zt66375	chromosome_1:3300567-3302022	ipo323	myco56	OK	115.76	91.8166	-0.334306	-0.592937	0.6111	0.99889	no
Zt66377	chromosome_1:3307744-3308852	ipo323	myco56	OK	74.8463	47.652	-0.651394	-1.23169	0.31935	0.99889	no
Zt66382	chromosome_1:3327314-3330110	ipo323	myco56	OK	71.4654	72.6579	0.023875	0.0423959	0.96955	0.99889	no
Zt66386	chromosome_1:3331043-3333090	ipo323	myco56	OK	86.4646	77.1141	-0.165114	-0.272684	0.8054	0.99889	no
Zt66394	chromosome_1:3344919-3346773	ipo323	myco56	OK	124.021	162.076	0.386081	0.610556	0.58545	0.99889	no
Zt66397	chromosome_1:3346966-3348212	ipo323	myco56	OK	54.7838	79.3499	0.534477	0.985735	0.41495	0.99889	no
Zt66422	chromosome_1:3391000-3392068	ipo323	myco56	OK	96.273	103.639	0.106357	0.201667	0.8714	0.99889	no
Zt66426	chromosome_1:3392517-3394161	ipo323	myco56	OK	56.9765	57.172	0.00494027	0.00874388	0.99315	0.99889	no
Zt66454	chromosome_1:3469770-3471221	ipo323	myco56	OK	31.7727	37.154	0.22573	0.396227	0.7378	0.99889	no
Zt66460	chromosome_1:3478296-3482291	ipo323	myco56	OK	99.6853	113.56	0.188005	0.262671	0.7999	0.99889	no
Zt66463	chromosome_1:3482690-3484191	ipo323	myco56	OK	45.149	50.9587	0.174633	0.311025	0.79115	0.99889	no
Zt66469	chromosome_1:3489131-3490852	ipo323	myco56	OK	48.1255	54.7754	0.186728	0.33095	0.77595	0.99889	no
Zt66489	chromosome_1:3534040-3535837	ipo323	myco56	OK	15.6529	12.7863	-0.291832	-0.458752	0.68395	0.99889	no
Zt66501	chromosome_1:3553219-3556295	ipo323	myco56	OK	120.145	106.36	-0.175827	-0.253278	0.8166	0.99889	no
Zt66507	chromosome_1:3558465-3560009	ipo323	myco56	OK	65.3587	64.3595	-0.0222265	-0.039695	0.97045	0.99889	no
Zt66524	chromosome_1:3579292-3580972	ipo323	myco56	OK	284.926	78.5194	-1.85947	-2.94938	0.0128	0.335922	no
Zt66529	chromosome_1:3604921-3605701	ipo323	myco56	OK	89.2221	64.5952	-0.465974	-0.955731	0.48755	0.99889	no
Zt66536	chromosome_1:3619273-3621390	ipo323	myco56	OK	87.2495	57.8857	-0.59194	-1.00403	0.36975	0.99889	no
Zt66540	chromosome_1:3629683-3630389	ipo323	myco56	OK	2.1478	46.6952	4.44235	6.39589	0.00955	0.282598	no
Zt66546	chromosome_1:3654961-3658403	ipo323	myco56	OK	38.1522	41.7874	0.131302	0.211762	0.83935	0.99889	no
Zt66559	chromosome_1:3668606-3670280	ipo323	myco56	OK	36.1859	39.2325	0.116623	0.202069	0.86085	0.99889	no
Zt66563	chromosome_1:3670721-3672234	ipo323	myco56	OK	8.92281	58.461	2.71191	4.41679	0.0011	0.0709327	no
Zt66569	chromosome_1:3688395-3689457	ipo323	myco56	OK	154.624	149.89	-0.0448624	-0.0828659	0.9444	0.99889	no
Zt66573	chromosome_1:3689704-3690973	ipo323	myco56	OK	243.537	203.061	-0.262226	-0.456888	0.7054	0.99889	no
Zt66582	chromosome_1:3704384-3706649	ipo323	myco56	OK	178.152	138.482	-0.363412	-0.578056	0.61295	0.99889	no
Zt66594	chromosome_1:3721469-3723263	ipo323	myco56	OK	35.6409	36.4428	0.0321005	0.0554774	0.9607	0.99889	no
Zt66596	chromosome_1:3723700-3724905	ipo323	myco56	OK	112.008	76.3869	-0.55221	-1.0569	0.39885	0.99889	no
Zt66624	chromosome_1:3792682-3793263	ipo323	myco56	OK	276.494	300.542	0.12032	0.324371	0.85295	0.99889	no
Zt66635	chromosome_1:3812579-3815836	ipo323	myco56	OK	47.7333	35.047	-0.445704	-0.726325	0.4991	0.99889	no
Zt66652	chromosome_1:3825174-3826589	ipo323	myco56	OK	90.6669	76.136	-0.251997	-0.449792	0.6978	0.99889	no
Zt66656	chromosome_1:3826930-3829040	ipo323	myco56	OK	195.673	161.468	-0.277199	-0.417135	0.70205	0.99889	no
Zt66658	chromosome_1:3837897-3839492	ipo323	myco56	OK	423.071	297.756	-0.506769	-0.751269	0.51605	0.99889	no
Zt66663	chromosome_1:3861309-3862198	ipo323	myco56	OK	104.108	92.1274	-0.176375	-0.350234	0.78355	0.99889	no
Zt66670	chromosome_1:3869615-3872648	ipo323	myco56	OK	44.8338	48.1256	0.102219	0.165976	0.8774	0.99889	no
Zt66671	chromosome_1:3872807-3876503	ipo323	myco56	OK	58.9755	58.4748	-0.0123007	-0.0186053	0.9837	0.99889	no
Zt66675	chromosome_1:3876849-3880900	ipo323	myco56	OK	43.2316	36.5837	-0.240885	-0.379288	0.71635	0.99889	no
Zt66678	chromosome_1:3883635-3884339	ipo323	myco56	OK	20.9734	18.3729	-0.190981	-0.345436	0.8035	0.99889	no
Zt66684	chromosome_1:3900297-3901098	ipo323	myco56	OK	357.805	395.001	0.14268	0.281354	0.83735	0.99889	no
Zt66686	chromosome_1:3902970-3905110	ipo323	myco56	OK	83.586	81.2562	-0.0407845	-0.0667679	0.9493	0.99889	no
Zt66700	chromosome_1:3927715-3930169	ipo323	myco56	OK	119.01	105.368	-0.175653	-0.273209	0.80135	0.99889	no
Zt66711	chromosome_1:3944595-3946822	ipo323	myco56	OK	52.6444	63.8208	0.277748	0.465646	0.6715	0.99889	no
Zt66728	chromosome_1:4015553-4016800	ipo323	myco56	OK	856.553	662.667	-0.370257	-0.589672	0.6376	0.99889	no
Zt66729	chromosome_1:4017311-4019690	ipo323	myco56	OK	47.5486	45.3252	-0.0690872	-0.115833	0.9126	0.99889	no
Zt66739	chromosome_1:4033193-4034152	ipo323	myco56	OK	120.285	109.34	-0.137634	-0.287896	0.8363	0.99889	no
Zt66746	chromosome_1:4043795-4044629	ipo323	myco56	OK	506.063	455.534	-0.151757	-0.326964	0.82485	0.99889	no
Zt66749	chromosome_1:4044768-4046918	ipo323	myco56	OK	45.7841	45.8663	0.00258551	0.00439316	0.99585	0.99889	no
Zt66750	chromosome_1:4047142-4048581	ipo323	myco56	OK	83.3255	67.348	-0.307124	-0.553637	0.63895	0.99889	no
Zt66753	chromosome_1:4049156-4050457	ipo323	myco56	OK	25.6881	26.5792	0.0491992	0.0841036	0.94295	0.99889	no
Zt66756	chromosome_1:4070260-4072502	ipo323	myco56	OK	32.9675	40.6651	0.302747	0.519828	0.64415	0.99889	no
Zt66768	chromosome_1:4079946-4082329	ipo323	myco56	OK	85.2961	105.847	0.311427	0.487752	0.65035	0.99889	no
Zt66773	chromosome_1:4088166-4090158	ipo323	myco56	OK	24.6529	14.7267	-0.743319	-1.20625	0.28485	0.99889	no
Zt66784	chromosome_1:4100266-4102056	ipo323	myco56	OK	57.6653	76.6649	0.410862	0.713279	0.52975	0.99889	no
Zt66788	chromosome_1:4109756-4111282	ipo323	myco56	OK	27.3307	42.2953	0.629974	1.09803	0.34935	0.99889	no
Zt66791	chromosome_1:4112978-4114608	ipo323	myco56	OK	42.7531	36.388	-0.232567	-0.404907	0.72355	0.99889	no
Zt66795	chromosome_1:4120414-4121352	ipo323	myco56	OK	132.194	179.717	0.443074	0.87997	0.4986	0.99889	no
Zt66798	chromosome_1:4121812-4122373	ipo323	myco56	OK	81.0836	71.4746	-0.18198	-0.450945	0.80305	0.99889	no
Zt66801	chromosome_1:4122712-4126720	ipo323	myco56	OK	82.4837	73.9493	-0.157572	-0.225582	0.82685	0.99889	no
Zt66803	chromosome_1:4128718-4131580	ipo323	myco56	OK	45.0923	58.4006	0.373103	0.607675	0.575	0.99889	no
Zt66809	chromosome_1:4142479-4143801	ipo323	myco56	OK	144.37	160.465	0.152487	0.276853	0.81995	0.99889	no
Zt66823	chromosome_1:4165076-4166738	ipo323	myco56	OK	22.0993	23.6009	0.09484	0.15771	0.8886	0.99889	no
Zt66828	chromosome_1:4184972-4185826	ipo323	myco56	OK	48.1343	48.5101	0.0112201	0.0216118	0.98745	0.99889	no
Zt66829	chromosome_1:4186085-4187845	ipo323	myco56	OK	65.4161	44.4807	-0.556466	-0.988552	0.3959	0.99889	no
Zt66834	chromosome_1:4198480-4200667	ipo323	myco56	OK	36.7247	35.7555	-0.0385847	-0.0655801	0.9511	0.99889	no
Zt66842	chromosome_1:4215853-4216618	ipo323	myco56	OK	201.48	248.938	0.305149	0.649448	0.6396	0.99889	no
Zt66866	chromosome_1:4254551-4255738	ipo323	myco56	OK	23.4678	32.907	0.487708	0.85003	0.49525	0.99889	no
Zt66868	chromosome_1:4266914-4269499	ipo323	myco56	OK	47.8811	46.6844	-0.0365137	-0.0616921	0.9527	0.99889	no
Zt66874	chromosome_1:4285245-4286609	ipo323	myco56	OK	46.4233	49.797	0.101209	0.183052	0.87735	0.99889	no
Zt66881	chromosome_1:4295991-4297646	ipo323	myco56	OK	47.3746	54.9511	0.214035	0.377607	0.7378	0.99889	no
Zt66885	chromosome_1:4303084-4304827	ipo323	myco56	OK	95.9174	139.937	0.544909	0.927763	0.4186	0.99889	no
Zt66888	chromosome_1:4306459-4307824	ipo323	myco56	OK	86.3518	79.7665	-0.114443	-0.207601	0.8596	0.99889	no
Zt66894	chromosome_1:4321087-4322462	ipo323	myco56	OK	18.1119	76.5222	2.07894	3.6509	0.0053	0.196607	no
Zt66896	chromosome_1:4323258-4325858	ipo323	myco56	OK	181.131	155.198	-0.222927	-0.363239	0.7512	0.99889	no
Zt66898	chromosome_1:4334592-4335714	ipo323	myco56	OK	13.7991	14.3465	0.0561281	0.0920766	0.94275	0.99889	no
Zt66908	chromosome_1:4349755-4350854	ipo323	myco56	OK	32.3291	27.7483	-0.220434	-0.388564	0.75715	0.99889	no
Zt66912	chromosome_1:4358311-4360743	ipo323	myco56	OK	14.2525	40.4113	1.50355	2.47252	0.03045	0.561274	no
Zt66917	chromosome_1:4365231-4366078	ipo323	myco56	OK	125.099	105.958	-0.23958	-0.494152	0.70735	0.99889	no
Zt66919	chromosome_1:4372324-4373224	ipo323	myco56	OK	13.5302	65.7834	2.28154	4.0067	0.00375	0.15908	no
Zt66934	chromosome_1:4386354-4388336	ipo323	myco56	OK	92.1106	76.7103	-0.263946	-0.438581	0.69575	0.99889	no
Zt66947	chromosome_1:4406941-4408382	ipo323	myco56	OK	62.1437	63.5835	0.0330435	0.0596619	0.95805	0.99889	no
Zt66956	chromosome_1:4429438-4430558	ipo323	myco56	OK	280.886	185.193	-0.600953	-1.12316	0.3732	0.99889	no
Zt77658	chromosome_13:100909-102375	ipo323	myco56	OK	9.84311	15.1557	0.622675	0.973215	0.42195	0.99889	no
Zt77663	chromosome_13:103691-105098	ipo323	myco56	OK	104.059	66.2319	-0.651807	-1.17132	0.3162	0.99889	no
Zt77668	chromosome_13:113639-114384	ipo323	myco56	OK	142.256	114.708	-0.310523	-0.678443	0.63595	0.99889	no
Zt77672	chromosome_13:119020-119829	ipo323	myco56	OK	364.855	886.896	1.28144	2.3443	0.08605	0.988111	no
Zt77678	chromosome_13:126877-128617	ipo323	myco56	OK	123.528	91.5856	-0.431646	-0.71482	0.51865	0.99889	no
Zt77684	chromosome_13:152320-154524	ipo323	myco56	OK	112.919	159.532	0.498553	0.782586	0.4786	0.99889	no
Zt77689	chromosome_13:160172-162396	ipo323	myco56	OK	8.35947	8.46628	0.0183164	0.0271064	0.9799	0.99889	no
Zt77694	chromosome_13:163596-164741	ipo323	myco56	OK	51.7263	50.9954	-0.0205326	-0.0382971	0.97605	0.99889	no
Zt77698	chromosome_13:173191-174181	ipo323	myco56	OK	126.508	88.1774	-0.520751	-1.0392	0.42305	0.99889	no
Zt77701	chromosome_13:174542-175801	ipo323	myco56	OK	34.1995	36.0778	0.0771344	0.137336	0.91105	0.99889	no
Zt77707	chromosome_13:181532-183056	ipo323	myco56	OK	19.5192	16.0883	-0.278884	-0.451385	0.70165	0.99889	no
Zt77714	chromosome_13:242736-243699	ipo323	myco56	OK	57.0856	63.6849	0.157825	0.304231	0.8064	0.99889	no
Zt66970	chromosome_1:4444231-4445723	ipo323	myco56	OK	37.9614	36.2968	-0.0646895	-0.113236	0.9211	0.99889	no
Zt77716	chromosome_13:254192-255400	ipo323	myco56	OK	11.8126	10.8493	-0.122734	-0.190185	0.87435	0.99889	no
Zt77725	chromosome_13:269274-270713	ipo323	myco56	OK	31.5851	48.3607	0.614589	1.07605	0.35645	0.99889	no
Zt77753	chromosome_13:359734-361533	ipo323	myco56	OK	11.9318	11.8234	-0.0131666	-0.0202752	0.98535	0.99889	no
Zt77760	chromosome_13:391922-394151	ipo323	myco56	OK	54.4957	46.8446	-0.218261	-0.367492	0.74045	0.99889	no
Zt77762	chromosome_13:396714-398769	ipo323	myco56	OK	8.17124	11.8409	0.535157	0.805708	0.4713	0.99889	no
Zt66977	chromosome_1:4456185-4457045	ipo323	myco56	OK	74.7105	101.929	0.448186	0.926562	0.4941	0.99889	no
Zt77764	chromosome_13:417672-418542	ipo323	myco56	OK	30.5591	24.152	-0.339462	-0.601629	0.64085	0.99889	no
Zt66981	chromosome_1:4457593-4460272	ipo323	myco56	OK	72.267	81.7417	0.177735	0.277462	0.7954	0.99889	no
Zt77793	chromosome_13:481476-482610	ipo323	myco56	OK	6.05553	5.66603	-0.0959132	-0.136616	0.9118	0.99889	no
Zt77796	chromosome_13:499160-501939	ipo323	myco56	OK	67.3306	77.7047	0.20674	0.322755	0.75795	0.99889	no
Zt77797	chromosome_13:503472-505273	ipo323	myco56	OK	316.7	276.013	-0.198379	-0.304406	0.7925	0.99889	no
Zt77799	chromosome_13:506015-507563	ipo323	myco56	OK	97.7336	139.779	0.516226	0.87063	0.4419	0.99889	no
Zt66984	chromosome_1:4462680-4463929	ipo323	myco56	OK	34.5597	31.9376	-0.113836	-0.200991	0.8669	0.99889	no
Zt77832	chromosome_13:595338-597006	ipo323	myco56	OK	20.9655	21.812	0.0571055	0.0944976	0.9327	0.99889	no
Zt77835	chromosome_13:598066-599476	ipo323	myco56	OK	15.3079	15.6326	0.0302809	0.0482262	0.9672	0.99889	no
Zt77836	chromosome_13:611439-612746	ipo323	myco56	OK	85.8862	92.5883	0.108404	0.199986	0.8649	0.99889	no
Zt77839	chromosome_13:614869-616304	ipo323	myco56	OK	26.978	22.6413	-0.252821	-0.426362	0.7119	0.99889	no
Zt77840	chromosome_13:625878-626711	ipo323	myco56	OK	57.026	66.7866	0.22794	0.453861	0.73505	0.99889	no
Zt77845	chromosome_13:628831-629544	ipo323	myco56	OK	313.114	328.028	0.0671333	0.14526	0.9164	0.99889	no
Zt77854	chromosome_13:652776-654031	ipo323	myco56	OK	413.387	348.179	-0.247663	-0.411304	0.73675	0.99889	no
Zt77856	chromosome_13:654293-655863	ipo323	myco56	OK	210.829	193.349	-0.124865	-0.196044	0.86375	0.99889	no
Zt77869	chromosome_13:669640-671484	ipo323	myco56	OK	22.2028	18.8204	-0.238448	-0.392257	0.72935	0.99889	no
Zt77882	chromosome_13:703193-707507	ipo323	myco56	OK	51.5664	51.5659	-1.23E-05	-1.83E-05	0.99915	0.999234	no
Zt77886	chromosome_13:731768-732924	ipo323	myco56	OK	57.9657	57.0419	-0.0231774	-0.04324	0.97255	0.99889	no
Zt77890	chromosome_13:732998-734705	ipo323	myco56	OK	28.1795	48.256	0.776061	1.35414	0.24585	0.99889	no
Zt77894	chromosome_13:736093-738640	ipo323	myco56	OK	52.2384	76.7423	0.554912	0.907186	0.40285	0.99889	no
Zt77897	chromosome_13:739010-740782	ipo323	myco56	OK	110.592	98.6518	-0.164828	-0.276303	0.81	0.99889	no
Zt77914	chromosome_13:777481-778309	ipo323	myco56	OK	83.6156	74.6781	-0.163086	-0.325738	0.80145	0.99889	no
Zt77923	chromosome_13:789885-791590	ipo323	myco56	OK	92.6114	95.331	0.0417562	0.071597	0.9497	0.99889	no
Zt77930	chromosome_13:812635-814166	ipo323	myco56	OK	7.42888	33.0845	2.15494	3.3837	0.00715	0.238964	no
Zt77935	chromosome_13:818137-819852	ipo323	myco56	OK	13.3369	20.4015	0.613257	0.982671	0.3894	0.99889	no
Zt77946	chromosome_13:840006-845299	ipo323	myco56	OK	4.36446	8.23504	0.915973	1.36526	0.19065	0.99889	no
Zt77955	chromosome_13:852420-853472	ipo323	myco56	OK	62.933	37.8015	-0.735374	-1.3848	0.28565	0.99889	no
Zt77972	chromosome_13:874562-876695	ipo323	myco56	OK	6.19446	4.16714	-0.571921	-0.795181	0.4748	0.99889	no
Zt77975	chromosome_13:876956-878306	ipo323	myco56	OK	57.5808	45.1548	-0.350709	-0.641483	0.5872	0.99889	no
Zt77988	chromosome_13:957393-958217	ipo323	myco56	OK	65.5186	65.6282	0.0024118	0.00488625	0.9965	0.99889	no
Zt66999	chromosome_1:4484296-4484988	ipo323	myco56	OK	44.2493	67.5122	0.609495	1.25686	0.39235	0.99889	no
Zt78009	chromosome_13:987344-988094	ipo323	myco56	OK	23.7276	20.2599	-0.22794	-0.409892	0.76625	0.99889	no
Zt78014	chromosome_13:998890-1001064	ipo323	myco56	OK	51.1226	67.4314	0.399459	0.669857	0.54175	0.99889	no
Zt78016	chromosome_13:1053080-1056491	ipo323	myco56	OK	22.8396	24.615	0.107996	0.177854	0.86755	0.99889	no
Zt78023	chromosome_13:1064268-1065225	ipo323	myco56	OK	63.152	51.8782	-0.283702	-0.562484	0.67725	0.99889	no
Zt67005	chromosome_1:4489732-4491418	ipo323	myco56	OK	297.573	232.671	-0.354954	-0.555896	0.63055	0.99889	no
Zt78024	chromosome_13:1095455-1097659	ipo323	myco56	OK	64.8777	192.605	1.56985	2.51024	0.0303	0.559551	no
Zt67008	chromosome_1:4491608-4493999	ipo323	myco56	OK	68.5169	63.334	-0.11348	-0.183897	0.8634	0.99889	no
Zt67015	chromosome_1:4533154-4535344	ipo323	myco56	OK	79.566	59.6834	-0.414823	-0.713157	0.5223	0.99889	no
Zt67035	chromosome_1:4569593-4573116	ipo323	myco56	OK	17.7282	25.0147	0.49673	0.812137	0.44285	0.99889	no
Zt67037	chromosome_1:4573289-4574999	ipo323	myco56	OK	50.9805	41.5195	-0.296158	-0.518247	0.64835	0.99889	no
Zt67041	chromosome_1:4581435-4587363	ipo323	myco56	OK	19.011	44.8067	1.23688	1.85553	0.07565	0.927126	no
Zt67048	chromosome_1:4594071-4595513	ipo323	myco56	OK	367.784	450.642	0.293125	0.459899	0.6987	0.99889	no
Zt67054	chromosome_1:4624197-4625004	ipo323	myco56	OK	27.2413	22.6169	-0.268394	-0.490972	0.72705	0.99889	no
Zt67060	chromosome_1:4633636-4634654	ipo323	myco56	OK	164.748	159.081	-0.0504981	-0.101618	0.9375	0.99889	no
